Unitarian-s,index,Unitarian-h,Unitarian-l,Unitarian-p,Unitarian-t,Parish-h,Parish-l,Parish-p,Parish-t,Basement-l,Basement-l,Basement-p,Basement-t,Office-h,Office-l,Office-p,Office-t
3/30/2016 0:00,692,36.7284,4.53363,1023.32,17.5113,24.6511,3.32754,1022.74,19.5491,36.3164,3.56239,1023.72,16.9107,28.0767,3.33184,1023.13,22.0159
3/31/2016 14:10,763,50.0722,66.7037,1019.33,15.0016,49.5611,112.893,1018.85,15.8167,#N/A,#N/A,#N/A,#N/A,32.4178,48.0494,1019.17,21.4903
3/31/2016 14:20,764,50.1104,61.8387,1019.25,15.0338,49.2177,97.7219,1018.85,15.8382,#N/A,#N/A,#N/A,#N/A,32.7306,46.8665,1019.11,21.4903
3/31/2016 14:30,765,50.5681,47.868,1019.1,15.0982,48.7295,84.6355,1018.64,15.8596,#N/A,#N/A,#N/A,#N/A,33.1655,40.5452,1018.93,21.426
3/31/2016 14:40,766,50.8123,86.2276,1018.96,15.1411,48.409,120.388,1018.53,15.8811,#N/A,#N/A,#N/A,#N/A,33.3944,81.4183,1018.73,21.3723
3/31/2016 14:50,767,51.2243,90.6128,1018.51,15.1947,48.2336,126.53,1018.12,15.9347,#N/A,#N/A,#N/A,#N/A,33.9208,83.8064,1018.4,21.4152
3/31/2016 15:00,768,51.5142,87.4097,1018.62,15.259,47.7148,126.164,1018.01,15.9669,#N/A,#N/A,#N/A,#N/A,33.5851,79.2343,1018.25,21.4582
3/31/2016 15:10,769,51.8651,59.2489,1018.31,15.377,47.7834,96.1334,1017.79,16.0205,#N/A,#N/A,#N/A,#N/A,33.3944,49.2837,1018.08,21.5332
3/31/2016 15:20,770,51.8651,86.9753,1018.09,15.4628,47.6385,144.052,1017.6,16.0742,#N/A,#N/A,#N/A,#N/A,33.2494,93.9557,1017.99,21.5654
3/31/2016 15:30,771,52.1932,104.684,1018.16,15.5701,47.5164,150.791,1017.6,16.1278,#N/A,#N/A,#N/A,#N/A,33.3105,94.3942,1017.88,21.5976
3/31/2016 15:40,772,52.1245,65.7177,1018.12,15.6559,47.5774,109.298,1017.61,16.1921,#N/A,#N/A,#N/A,#N/A,33.1808,56.6295,1017.92,21.6405
3/31/2016 15:50,773,52.506,72.3625,1018.03,15.7202,47.6613,134.547,1017.59,16.2565,#N/A,#N/A,#N/A,#N/A,33.5699,54.8672,1017.84,21.619
3/31/2016 16:00,774,53.2232,73.2197,1017.88,15.7953,47.5545,130.456,1017.46,16.3101,#N/A,#N/A,#N/A,#N/A,33.463,58.7088,1017.7,21.5761
3/31/2016 16:10,775,53.6733,76.5195,1017.7,15.8811,47.3333,137.725,1017.21,16.4174,#N/A,#N/A,#N/A,#N/A,34.0124,59.2705,1017.63,21.619
3/31/2016 16:20,776,54.4439,77.9974,1017.53,15.9883,47.0663,143.527,1017,16.4924,#N/A,#N/A,#N/A,#N/A,33.7224,57.1728,1017.36,21.6405
3/31/2016 16:30,777,54.5507,113.969,1017.49,16.0742,46.9442,166.644,1016.95,16.5675,#N/A,#N/A,#N/A,#N/A,34.4854,98.1129,1017.24,21.7048
3/31/2016 16:40,778,55.4357,67.7091,1017.39,16.2029,47.0586,116.722,1016.89,16.664,#N/A,#N/A,#N/A,#N/A,33.4707,52.2806,1017.3,21.7799
3/31/2016 16:50,779,56.0384,117.688,1017.3,16.2994,46.9747,177.625,1016.73,16.7284,#N/A,#N/A,#N/A,#N/A,34.2412,97.9701,1017.09,21.8121
3/31/2016 17:00,780,56.0461,113.513,1017.15,16.4603,45.815,163.506,1016.63,17.4255,#N/A,#N/A,#N/A,#N/A,34.0658,68.7232,1017.06,21.9193
3/31/2016 17:10,781,57.0684,127.22,1017.2,16.6426,43.5796,186.548,1016.62,18.734,#N/A,#N/A,#N/A,#N/A,34.6837,94.9833,1017.01,22.0909
3/31/2016 17:20,782,57.4117,112.335,1016.88,16.782,44.251,191.953,1016.42,19.6992,#N/A,#N/A,#N/A,#N/A,34.5083,96.0884,1016.86,22.1767
3/31/2016 17:30,783,57.5719,120.684,1016.82,16.9214,43.9687,178.494,1016.38,20.2891,46.3796,5.3004,1016.98,17.018,34.7219,86.1233,1016.74,22.2733
3/31/2016 17:40,784,58.2738,94.4364,1016.91,17.0501,43.5415,160.123,1016.41,21.0184,45.3573,4.97467,1017.07,17.3075,35.2712,72.4483,1016.8,22.2733
3/31/2016 17:50,785,58.7087,114.07,1016.57,17.1788,43.7475,187.968,1016.12,21.1578,46.1431,5.49569,1016.67,17.5113,35.8968,85.0878,1016.54,22.402
3/31/2016 18:00,786,58.5561,84.4319,1016.29,17.3075,43.2134,148.668,1015.87,21.544,46.6009,5.05806,1016.39,17.6293,36.2935,58.0224,1016.29,22.4556
3/31/2016 18:10,787,58.8842,69.3406,1016.16,17.4255,43.5796,139.844,1015.74,21.5332,45.5175,4.24876,1016.32,17.64,36.8581,48.9971,1016.18,22.5307
3/31/2016 18:20,788,59.258,69.2789,1016.09,17.5649,43.839,155.599,1015.61,21.544,46.6237,4.10913,1016.19,17.6507,37.0412,78.9849,1016.07,22.6486
3/31/2016 18:30,789,59.0978,72.1642,1015.85,17.6829,44.1595,157.212,1015.3,21.5761,47.3104,4.91172,1015.88,17.5542,36.9878,77.1864,1015.67,22.8095
3/31/2016 18:40,790,59.1131,56.1888,1015.69,17.8331,44.2892,120.249,1015.2,21.5547,47.3714,3.78669,1015.74,17.4899,37.5982,68.9384,1015.65,23.0455
3/31/2016 18:50,791,58.0526,102.982,1015.62,17.9618,44.5486,248.607,1015.1,21.6083,46.9442,7.37517,1015.73,17.4577,37.4685,95.9462,1015.52,23.2063
3/31/2016 19:00,792,57.8008,65.3665,1015.65,18.0797,44.2357,158.54,1015.15,21.6298,47.3485,5.39568,1015.68,17.3933,37.4303,75.7995,1015.58,23.335
3/31/2016 19:10,793,57.015,91.528,1015.61,18.2299,44.5104,227.327,1015.09,21.737,48.3098,5.66676,1015.62,17.3183,37.4151,60.9466,1015.49,23.4637
3/31/2016 19:20,794,59.3191,48.9508,1015.58,18.3586,44.3197,110.6,1015,21.7156,48.1725,4.41534,1015.71,17.2539,37.4608,35.3624,1015.5,23.3994
3/31/2016 19:30,795,57.3965,105.019,1015.27,18.4658,43.9992,370.12,1014.61,21.7156,48.1573,10.6228,1015.33,17.2539,37.5143,71.526,1015.11,23.3243
3/31/2016 19:40,796,56.6564,70.8171,1014.83,18.5517,43.778,230.62,1014.27,21.8121,48.882,7.62732,1015,17.1788,37.6287,41.7371,1014.85,23.3029
3/31/2016 19:50,797,56.603,49.5147,1014.69,18.6589,43.8238,214.127,1013.99,21.8872,49.1262,5.17757,1014.88,17.1467,37.3922,33.3382,1014.56,23.3565
3/31/2016 20:00,798,56.3665,88.1678,1014.68,18.7662,45.0826,404.708,1013.79,22.0266,48.6227,13.7729,1014.67,17.1038,37.232,48.383,1014.63,23.3672
3/31/2016 20:10,799,56.0842,43.7948,1014.41,18.8841,45.7387,202.306,1013.76,22.2518,47.0663,5.70685,1014.64,17.1038,37.2091,29.8488,1014.4,23.3887
3/31/2016 20:20,800,55.7867,51.7601,1014.37,18.9699,45.8379,224.087,1013.7,22.3698,46.2652,7.98928,1014.6,17.1252,37.1709,32.797,1014.49,23.453
3/31/2016 1:30,940,45.6624,4.53267,1026.32,16.6533,33.5851,3.32488,1025.79,18.9378,37.1557,3.55092,1026.62,16.4174,29.0075,3.3302,1026.1,21.8014
3/31/2016 1:40,941,46.906,4.51721,1026.26,16.664,33.5927,3.33321,1025.76,18.8734,36.8581,3.55334,1026.57,16.4495,29.1448,3.32071,1026.11,21.5976
3/31/2016 1:50,942,46.906,4.52599,1026.11,16.6319,33.3562,3.32036,1025.59,18.7554,36.8963,3.53949,1026.42,16.3959,29.2211,3.30323,1025.92,21.426
3/31/2016 2:00,943,45.9524,4.53018,1025.84,16.6319,33.3562,3.34579,1025.27,18.7018,36.7132,3.53532,1026.1,16.3852,29.244,3.33302,1025.64,21.2865
3/31/2016 2:10,944,45.5404,4.56988,1025.7,16.589,32.8603,3.32015,1025.16,18.6589,36.4767,3.55399,1025.92,16.3745,29.3584,3.32592,1025.46,21.1578
3/31/2016 2:20,945,45.0292,4.53949,1025.47,16.589,33.0205,3.32716,1025.08,18.5517,36.3088,3.55399,1025.9,16.3637,29.3966,3.32266,1025.38,21.0828
3/31/2016 2:30,946,45.693,4.53813,1025.22,16.5782,33.2189,3.30892,1024.67,18.4766,36.4232,3.54061,1025.51,16.353,29.4195,3.31478,1025.08,20.9755
3/31/2016 2:40,947,46.3491,4.52244,1025.03,16.5568,33.1884,3.32039,1024.55,18.4015,36.4614,3.56492,1025.32,16.3423,28.3285,3.32332,1024.9,21.8764
3/31/2016 2:50,948,45.5404,4.52055,1024.94,16.5353,33.0282,3.3348,1024.47,18.3264,36.0494,3.54061,1025.34,16.2994,27.0544,3.31847,1024.8,22.8202
3/31/2016 3:00,949,45.7311,4.5396,1024.88,16.5032,32.9137,3.31958,1024.39,18.2728,36.3088,3.55569,1025.17,16.3423,26.7187,3.30494,1024.69,23.2278
3/31/2016 3:10,950,46.1431,4.5397,1024.43,16.5032,32.7764,3.32807,1023.84,18.1763,36.2554,3.53521,1024.67,16.2994,27.5197,3.32258,1024.22,22.5736
3/31/2016 3:20,951,46.0363,4.54872,1024.5,16.4924,32.8451,3.31894,1023.99,18.1119,36.6521,3.55007,1024.87,16.3101,28.0843,3.3238,1024.32,22.166
3/31/2016 3:30,952,46.1049,4.53018,1024.49,16.4495,32.8374,3.32774,1024.03,18.0368,35.9731,3.55427,1024.8,16.2672,28.3513,3.32588,1024.26,21.9193
3/31/2016 3:40,953,45.8761,4.53896,1024.66,16.4495,32.7306,3.32558,1024.18,17.9832,36.3698,3.52864,1024.98,16.3101,28.5573,3.33098,1024.46,21.6619
3/31/2016 3:50,954,46.0897,4.54767,1024.73,16.3959,32.6009,3.31034,1024.23,17.9189,35.996,3.53766,1024.98,16.2672,28.687,3.3271,1024.55,21.5118
3/31/2016 4:00,955,47.0663,4.5417,1024.88,16.4066,32.5094,3.33199,1024.42,17.8652,36.3088,3.52837,1025.23,16.2672,28.7786,3.32507,1024.82,21.3938
3/31/2016 4:10,956,46.5017,4.55998,1024.45,16.3637,32.6086,3.33199,1024.13,17.758,35.5382,3.54786,1024.91,16.2243,28.8091,3.31769,1024.42,21.2651
3/31/2016 4:20,957,45.96,4.52934,1024.3,16.3101,32.3415,3.33032,1023.8,17.6936,36.2478,3.54592,1024.54,16.2672,28.214,3.3184,1024.1,21.7156
3/31/2016 4:30,958,46.372,4.57199,1024.26,16.3208,32.4254,3.33281,1023.74,17.6186,35.4772,3.53016,1024.54,16.2243,26.6424,3.33698,1024.13,22.9489
3/31/2016 4:40,959,46.5322,4.53792,1024.01,16.2887,32.372,3.33223,1023.53,17.5649,36.1867,3.5217,1024.35,16.235,26.3143,3.31324,1023.83,23.3136
3/31/2016 4:50,960,47.5851,4.50962,1024.27,16.2672,32.4636,3.32081,1023.59,17.4684,35.8205,3.5162,1024.51,16.235,27.1078,3.34549,1023.93,22.6701
3/31/2016 5:00,961,46.7,4.56124,1024.01,16.2136,32.456,3.3173,1023.46,17.4255,36.1791,3.53521,1024.25,16.2458,27.7944,3.33592,1023.91,22.1553
3/31/2016 5:10,962,46.9213,4.52912,1023.8,16.2029,32.4102,3.32142,1023.37,17.3612,35.5993,3.52769,1024.11,16.1921,28.0614,3.33,1023.62,21.9515
3/31/2016 5:20,963,46.1812,4.52255,1023.67,16.16,32.3568,3.32504,1023.18,17.3183,36.3241,3.54119,1024.06,16.2136,28.1682,3.31917,1023.56,21.7799
3/31/2016 5:30,964,46.1278,4.54337,1023.77,16.1278,32.4407,3.3176,1023.23,17.2432,36.0113,3.53189,1024.03,16.1814,28.3437,3.33416,1023.53,21.5869
3/31/2016 5:40,965,46.4101,4.55661,1023.45,16.1278,32.4254,3.31888,1022.93,17.1896,36.614,3.52725,1023.75,16.2029,28.4505,3.33396,1023.31,21.4582
3/31/2016 5:50,966,47.1654,4.56788,1023.34,16.0849,32.5246,3.32476,1022.73,17.1252,35.9579,3.53895,1023.61,16.1921,28.4658,3.32625,1023.18,21.4796
3/31/2016 6:00,967,46.9976,4.5331,1023.27,16.0742,32.5857,3.31343,1022.73,17.0501,36.4156,3.54435,1023.59,16.1814,26.5966,3.32498,1023.1,22.8202
3/31/2016 6:10,968,46.7611,4.56345,1023.17,16.042,32.6772,3.32182,1022.56,16.9751,36.5072,3.542,1023.47,16.1814,26.1312,3.32592,1023.02,23.3136
3/31/2016 6:20,969,47.2951,4.53718,1022.84,15.9991,32.7535,3.33976,1022.45,16.9429,36.9115,3.568,1023.19,16.1921,26.5813,3.32653,1022.65,23.0026
3/31/2016 6:30,970,47.7224,4.53896,1022.64,15.9883,32.868,3.31234,1022.12,16.8571,36.6598,3.54881,1022.95,16.1492,27.3595,3.33829,1022.33,22.4663
3/31/2016 6:40,971,47.6156,4.54452,1022.67,15.9669,32.9977,3.31053,1022.08,16.8142,36.9497,3.52143,1022.88,16.1814,27.7257,3.32649,1022.4,22.1767
3/31/2016 6:50,972,47.8063,4.52139,1022.47,15.9347,33.1502,3.33546,1021.84,16.782,37.1404,3.54646,1022.69,16.1814,27.9241,3.33494,1022.15,21.9622
3/31/2016 7:00,973,47.2417,4.56715,1022.12,15.9133,33.3105,3.32094,1021.61,16.7069,37.3769,3.55402,1022.35,16.1707,28.153,3.31986,1021.91,21.7799
3/31/2016 7:10,974,48.0886,4.56578,1021.84,15.8596,33.4783,3.32142,1021.35,16.6426,37.4227,3.56102,1022.14,16.1492,28.3056,3.32258,1021.62,21.5976
3/31/2016 7:20,975,46.8831,4.55041,1021.66,15.806,33.6385,3.32741,1021.19,16.6104,37.6363,3.5504,1022.1,16.1492,28.4505,3.32429,1021.48,21.4582
3/31/2016 7:30,976,47.5927,4.55682,1021.94,15.806,33.875,3.32154,1021.34,16.5568,37.9262,3.55673,1022.13,16.2029,27.1688,3.33899,1021.64,22.5307
3/31/2016 7:40,977,47.6613,4.54295,1021.8,15.7953,34.0734,3.29924,1021.23,16.5032,38.1628,3.56239,1021.96,16.1707,26.3982,3.32108,1021.55,23.1742
3/30/2016 19:10,1014,40.8712,79.7082,1029.1,15.8918,30.6783,306.277,1028.55,15.2054,32.8985,7.43274,1029.2,15.7309,24.1704,73.4302,1028.63,22.6272
3/30/2016 19:20,1015,40.6576,76.0612,1028.88,15.9562,31.22,307.953,1028.4,15.5486,33.1731,7.32187,1029.06,15.7631,23.1557,70.5708,1028.6,23.7426
3/30/2016 19:30,1016,40.917,78.3643,1028.83,15.9776,29.6636,355.439,1028.14,17.0501,33.4478,8.93996,1028.88,15.7846,23.8958,53.9639,1028.45,23.3029
3/30/2016 19:40,1017,40.9933,71.9381,1028.61,15.9669,28.3056,360.701,1027.95,18.4015,33.5317,9.47418,1028.76,15.9562,24.529,52.9598,1028.3,22.8417
3/30/2016 19:50,1018,41.1992,70.8078,1028.6,15.9776,28.4658,383.201,1027.77,19.2273,33.4936,13.0893,1028.66,16.2243,25.0326,45.8453,1028.32,22.6379
3/30/2016 20:00,1019,41.3671,66.4798,1028.26,16.0205,28.5955,372.291,1027.54,20.1604,33.3333,18.7761,1028.45,16.5675,25.4827,38.3149,1028.02,22.5092
3/30/2016 20:10,1020,41.5578,63.3222,1028.01,16.1278,29.0914,367.249,1027.25,21.0613,33.3791,24.8047,1028.17,16.8785,25.8794,37.5584,1027.74,22.402
3/30/2016 20:20,1021,41.6112,67.136,1028.04,16.1707,29.5339,367.724,1027.33,21.8979,33.0892,28.9408,1028.21,17.1252,26.3143,37.4645,1027.74,22.3162
3/30/2016 20:30,1022,41.8706,58.9375,1027.81,16.2243,30.2968,351.036,1027.16,22.3269,33.2036,32.7462,1027.98,17.2968,26.6271,32.8793,1027.57,22.2304
3/30/2016 20:40,1023,42.3437,57.5727,1027.49,16.2994,30.9835,356.338,1026.92,22.5199,33.2799,38.2046,1027.61,17.4577,26.8331,31.8521,1027.22,22.1231
3/30/2016 20:50,1024,42.3589,61.5984,1027.15,16.3101,31.7998,389.932,1026.47,22.4878,33.8216,61.1554,1027.33,17.4684,27.1001,34.5969,1026.86,22.0266
3/30/2016 21:00,1025,42.3971,58.2019,1026.9,16.3745,32.7001,405.812,1026.27,22.4234,33.8598,67.8298,1027.04,17.4684,27.3748,33.4823,1026.59,21.9944
3/30/2016 21:10,1026,42.3513,58.6815,1026.67,16.3959,32.6086,470.873,1026.08,22.2304,34.081,84.2839,1026.88,17.4148,28.0004,31.1031,1026.44,21.8979
3/30/2016 21:20,1027,42.2521,50.9017,1026.66,16.471,32.1813,451.529,1025.98,21.973,34.6303,92.3269,1026.88,17.3397,27.9546,26.0068,1026.31,21.855
3/30/2016 21:30,1028,42.3971,50.0781,1026.53,16.5032,32.1279,471.066,1025.79,21.7799,34.8592,99.7911,1026.72,17.2968,28.1606,24.9815,1026.24,21.7799
3/30/2016 21:40,1029,42.3971,45.0722,1026.32,16.5461,32.1432,432.447,1025.71,21.619,35.3704,23.6747,1026.56,17.1896,30.869,23.4923,1026.15,21.6512
3/30/2016 21:50,1030,42.2445,40.0354,1026.12,16.5782,32.1432,300,1025.56,21.4796,35.0881,14.6545,1026.35,17.1467,30.8767,21.5424,1025.88,21.5869
3/30/2016 22:00,1031,42.1224,39.7558,1025.97,16.6319,32.1508,208.488,1025.6,21.2865,35.2254,4.58143,1026.36,17.0716,31.0293,17.5425,1025.78,21.619
3/30/2016 22:10,1032,42.1834,34.3613,1025.95,16.6426,32.2423,129.107,1025.44,21.1042,35.8663,3.54813,1026.27,16.9965,30.7775,15.7812,1025.85,21.5869
3/30/2016 22:20,1033,42.0461,26.7053,1025.66,16.6855,32.2271,89.8675,1025.27,20.9004,35.6069,3.54398,1026.04,16.9322,30.7928,12.279,1025.64,21.5332
3/30/2016 22:30,1034,42.2063,18.8275,1025.57,16.7069,32.2881,78.2234,1025.12,20.7074,36.202,3.53542,1025.92,16.9214,30.8919,8.84424,1025.33,21.426
3/30/2016 22:40,1035,42.2674,11.6565,1025.38,16.7069,32.3415,42.6989,1024.94,20.5787,35.9884,3.5217,1025.8,16.8464,30.6783,5.83318,1025.31,21.3187
3/30/2016 22:50,1036,42.2292,7.15876,1025.44,16.7069,32.372,27.3068,1024.95,20.4285,36.0647,3.52694,1025.76,16.8249,30.5486,4.37118,1025.3,21.2651
3/30/2016 23:00,1037,42.7709,4.63931,1025.67,16.7177,32.5857,14.7574,1025.05,20.3106,36.3317,3.52715,1025.93,16.7498,30.3426,3.31754,1025.44,21.1686
3/30/2016 23:10,1038,43.7932,4.54726,1025.62,16.7069,32.9671,6.55429,1025.21,20.1711,36.6064,3.52255,1025.97,16.7498,30.2434,3.35079,1025.49,21.0399
3/30/2016 23:20,1039,43.9001,4.54526,1025.67,16.7069,32.99,3.31328,1025.2,20.0532,36.8734,3.53477,1026.06,16.6962,30.3655,3.33053,1025.56,20.9755
3/30/2016 23:30,1040,44.19,4.5374,1025.71,16.7177,32.9595,3.30027,1025.18,19.9352,36.8429,3.53467,1026.06,16.6426,30.3426,3.33645,1025.55,20.8897
3/30/2016 23:40,1041,44.5104,4.55577,1025.54,16.7391,33.0282,3.32379,1025.12,19.8494,36.9192,3.52921,1025.94,16.664,30.2663,3.31246,1025.47,20.7932
3/30/2016 23:50,1042,45.1665,4.5503,1025.66,16.7177,33.1197,3.3439,1025.23,19.7421,36.9802,3.54755,1025.98,16.6211,30.4418,3.3322,1025.61,20.761
3/31/2016 0:00,1043,46.1889,4.52777,1025.73,16.7177,33.1273,3.31891,1025.24,19.6563,36.9802,3.54649,1026.05,16.6104,30.3426,3.32213,1025.72,20.6538
3/31/2016 0:10,1044,45.7235,4.55914,1025.72,16.7177,33.3486,3.33155,1025.31,19.592,37.3846,3.52827,1026.16,16.5353,30.4799,3.3179,1025.99,20.5894
3/31/2016 0:20,1045,45.0674,4.53226,1025.96,16.7284,33.2189,3.31246,1025.37,19.5062,37.4227,3.5498,1026.24,16.5675,30.4952,3.33784,1026.09,20.5143
3/31/2016 0:30,1046,45.5327,4.52306,1026.08,16.7177,33.2494,3.2944,1025.48,19.4311,37.3998,3.53895,1026.38,16.5568,30.5334,3.33433,1026.1,20.45
3/31/2016 0:40,1047,45.0826,4.52161,1026.1,16.7069,33.2876,3.31954,1025.6,19.3453,37.3006,3.54755,1026.42,16.5139,30.7165,3.32405,1026.3,20.3749
3/31/2016 0:50,1048,45.5175,4.55914,1026.34,16.7069,33.3791,3.30521,1025.77,19.2702,37.3998,3.54955,1026.71,16.471,29.4271,3.34054,1026.15,21.3831
3/31/2016 1:00,1049,45.8227,4.53572,1026.6,16.7069,33.3105,3.31149,1026.04,19.1737,37.7737,3.55177,1026.91,16.5139,27.9241,3.32133,1026.29,22.4985
3/31/2016 1:10,1050,47.2799,4.52569,1026.46,16.6748,33.3333,3.34148,1025.97,19.0986,37.499,3.54868,1026.85,16.5032,27.6418,3.31864,1026.36,22.7988
3/31/2016 1:20,1051,47.0128,4.54547,1026.34,16.6533,33.3562,3.32546,1025.8,19.0236,37.5066,3.54925,1026.66,16.471,28.6107,3.31787,1026.13,22.1017
3/30/2016 6:30,1193,43.2363,4.52108,1029.81,15.7417,26.1159,3.34193,1029.21,16.3852,30.8538,3.54197,1029.82,16.3208,26.3982,3.35178,1029.3,22.402
3/30/2016 6:40,1194,42.6641,4.53656,1029.83,15.6773,26.1693,3.34489,1029.3,16.3101,30.869,3.55802,1029.98,16.3101,26.5432,3.33923,1029.44,22.2733
3/30/2016 6:50,1195,43.8543,4.53017,1029.61,15.6559,26.299,3.3254,1029.11,16.2029,31.8304,3.53742,1029.71,16.2672,26.1236,3.33351,1029.28,22.477
3/30/2016 7:00,1196,43.366,4.54641,1029.61,15.613,26.2838,3.31207,1029.02,16.1492,30.4952,3.5324,1029.72,16.2887,24.8342,3.34074,1029.23,23.453
3/30/2016 7:10,1197,43.778,4.53373,1029.48,15.5701,26.3524,3.31437,1029.04,16.0634,32.6086,3.53365,1029.71,16.2672,24.5977,3.33314,1029.18,23.7748
3/30/2016 7:20,1198,44.045,4.53142,1029.7,15.5164,26.3753,3.31497,1029.18,15.9883,31.5175,3.5217,1029.84,16.235,25.208,3.34932,1029.24,23.1742
3/30/2016 7:30,1199,43.7169,4.54778,1029.53,15.4414,26.4059,3.32941,1028.98,15.9133,31.1666,3.52559,1029.69,16.2243,25.7955,3.33032,1029.18,22.6379
3/30/2016 7:40,1200,44.2892,4.55619,1029.5,15.4306,26.5432,3.31839,1028.94,15.8596,30.1748,3.53104,1029.69,16.2136,25.9939,3.31591,1029.21,22.4234
3/30/2016 7:50,1201,45.2123,4.5503,1029.43,15.3985,26.6118,3.32415,1029,15.7846,30.808,3.54592,1029.63,16.2029,26.1007,3.32665,1029.12,22.3376
3/30/2016 8:00,1202,45.0216,4.53844,1029.7,15.3341,26.711,3.32419,1029.19,15.7524,31.1284,3.54871,1029.84,16.1814,24.5748,3.33518,1029.27,23.453
3/30/2016 8:10,1203,44.2357,4.54841,1030.01,15.2805,26.8026,3.325,1029.48,15.6451,30.541,3.54408,1030.2,16.1814,24.2467,3.32686,1029.58,23.8069
3/30/2016 8:20,1204,44.2815,4.56082,1030.32,15.2269,26.9781,3.32415,1029.79,15.5164,30.0298,3.54088,1030.44,16.1707,24.674,3.32267,1029.85,23.3994
3/30/2016 8:30,1205,44.2205,4.54306,1030.55,15.2054,26.9933,3.33509,1029.95,15.4735,30.2206,3.54646,1030.63,16.16,25.3225,3.32796,1030.1,22.8631
3/30/2016 8:40,1206,44.2434,4.54264,1030.64,15.1196,27.1001,3.32628,1030.04,15.3663,30.3197,3.54676,1030.73,16.1278,25.5666,3.33302,1030.17,22.4878
3/30/2016 8:50,1207,43.8085,4.53091,1030.57,15.066,27.1917,3.31161,1030.05,15.2912,30.2968,3.54072,1030.68,16.1385,25.7574,3.32874,1030.21,22.284
3/30/2016 9:00,1208,45.2962,4.56082,1030.7,15.0553,27.2832,3.33239,1030.13,15.2054,31.6701,3.5364,1030.84,16.1171,24.323,3.33653,1030.36,23.4208
3/30/2016 9:10,1209,44.8003,4.51972,1030.65,15.0016,27.3519,3.32121,1030.16,15.1518,30.1214,3.53528,1030.77,16.1063,23.8653,3.34087,1030.24,23.7211
3/30/2016 9:20,1210,44.5104,4.54389,1030.84,14.9373,27.4129,3.31149,1030.38,15.0767,30.2587,3.54364,1031.04,16.0742,24.0407,3.32922,1030.55,23.6139
3/30/2016 9:30,1211,45.8684,4.55135,1030.82,14.9158,27.4663,3.3337,1030.29,15.0124,30.1443,3.53358,1030.93,16.0742,24.8037,3.34628,1030.52,22.9597
3/30/2016 9:40,1212,44.8156,4.54831,1031.08,14.8515,27.4816,3.31316,1030.59,14.9266,30.3121,3.53196,1031.2,16.0527,25.1623,3.33625,1030.66,22.5843
3/30/2016 9:50,1213,44.2434,4.55545,1031.36,14.7657,27.5045,3.33473,1030.78,14.8622,30.068,3.58011,1031.33,16.0312,25.3759,3.31185,1031.02,22.284
3/30/2016 10:00,1214,45.2199,4.53916,1031.31,14.7657,27.5579,3.32749,1030.8,14.755,30.5715,3.55989,1031.33,16.0098,23.9187,3.32914,1030.85,23.4208
3/30/2016 10:10,1215,44.4646,4.55945,1031.45,14.6692,27.6037,3.32856,1030.9,14.7013,29.7475,3.53722,1031.48,15.9991,23.5982,3.32592,1030.95,23.7748
3/30/2016 10:20,1216,44.3349,4.54452,1031.38,14.6263,27.6647,3.34468,1030.75,14.6155,30.0222,3.5663,1031.36,15.9991,23.377,3.32026,1030.91,23.9571
3/30/2016 10:30,1217,45.1055,4.56282,1031.54,14.5834,27.7639,3.31942,1031.06,14.5405,30.5334,3.54337,1031.61,15.9883,23.9416,3.3322,1031.09,23.3887
3/30/2016 10:40,1218,43.9687,4.56177,1031.86,14.519,27.7868,3.31149,1031.26,14.4976,29.9917,3.52475,1031.9,15.9669,24.6435,3.33155,1031.34,22.7773
3/30/2016 10:50,1219,44.5104,4.53184,1031.92,14.4868,27.9165,5.5025,1031.47,14.401,31.2963,3.54326,1031.98,15.9562,24.8647,3.32458,1031.71,22.4663
3/30/2016 11:00,1220,44.1976,4.54379,1032.14,14.4332,27.9546,9.02077,1031.63,14.3367,30.8233,3.51647,1032.16,15.9454,23.8653,3.33952,1031.67,23.2814
3/30/2016 11:10,1221,42.3818,7.27148,1032.23,14.3367,28.0309,13.8224,1031.66,14.2509,30.5257,3.52546,1032.23,15.9454,23.2549,4.84418,1031.78,23.8177
3/30/2016 11:20,1222,46.1584,9.69957,1032.26,14.8193,28.0538,17.612,1031.78,14.208,30.4037,3.54507,1032.28,15.9562,23.1939,7.31058,1031.74,23.9464
3/30/2016 11:30,1223,45.7464,13.7458,1032.18,15.3019,28.0691,21.0201,1031.75,14.1222,30.5562,3.53976,1032.25,15.9562,23.4609,7.80724,1031.83,23.6568
3/30/2016 11:40,1224,44.6325,17.1514,1032.12,15.4843,28.0538,25.4344,1031.6,14.0578,29.7399,3.55174,1032.19,15.924,24.1552,8.98785,1031.76,23.024
3/30/2016 11:50,1225,44.4799,19.4481,1032.19,15.4414,28.1377,29.393,1031.74,13.9935,30.4037,3.56182,1032.29,15.8918,24.5214,9.98765,1031.83,22.6272
3/30/2016 12:00,1226,44.2892,20.8941,1032.24,15.3556,28.1377,34.2243,1031.78,13.9291,30.1671,3.54933,1032.26,15.8811,24.0026,11.0465,1031.78,23.024
3/30/2016 12:10,1227,44.6554,22.0055,1032.32,15.2912,28.1301,38.6757,1031.79,13.8648,30.5562,3.55092,1032.34,15.8811,23.1862,14.9267,1031.92,23.6461
